la_name,slope,ci_lo,ci_hi,std_err,intercept,r_squared,p_value,n_years,mean_ksi,trend_shape,ci_includes_zero
Horsham,0.4454545454545455,-1.856434796652432,2.747343887561523,1.017563845653743,-819.2818181818183,0.020849253212921158,0.6718738229068517,11,80.0909090909091,Non-linear,True
Telford and Wrekin,0.43636363636363634,-0.869621449511019,1.7423487222382916,0.5773184583810841,-839.1090909090909,0.059689119170984434,0.46906179738058473,11,41.90909090909091,Non-linear,True
Boston,0.43636363636363634,-1.2734937044450303,2.146220977172303,0.7558525857024844,-844.3818181818182,0.03570985740855548,0.5778818963872365,11,36.63636363636363,Non-linear,True
Exeter,0.40909090909090906,-1.3347678698977887,2.1529496880796066,0.7708831232523743,-788.4090909090909,0.030341624213365302,0.6084853853364744,11,37.54545454545455,Non-linear,True
Wolverhampton,0.40909090909090906,-1.2202570492689242,2.038438867450742,0.7202629353586254,-750.9545454545454,0.034603554340396435,0.5839419540276352,11,75.0,Non-linear,True
South Gloucestershire,0.40909090909090906,-1.1011156468605385,1.9192974650423569,0.6675957713062091,-778.7727272727273,0.04005142405063291,0.5551860854287527,11,47.18181818181818,Non-linear,True
Maldon,0.409090909090909,-1.6169710308233285,2.4351528490051466,0.8956327054474028,-793.3181818181816,0.022656075184605048,0.6586661743846284,11,32.63636363636363,Non-linear,True
Gravesham,0.4,-1.500016148939705,2.3000161489397053,0.839913415450989,-768.6,0.024581005586592174,0.6452524341455785,11,39.0,Non-linear,True
Fylde,0.39090909090909093,-1.1479020529144666,1.9297202347326483,0.6802405991465613,-743.3363636363637,0.03539433384379786,0.5795980976919031,11,45.90909090909091,Non-linear,True
Thanet,0.3909090909090909,-1.9384974880622272,2.720315669880409,1.0297280035275589,-727.6090909090908,0.015760313672008176,0.7130274413836559,11,61.63636363636363,Non-linear,True
Rochdale,0.38181818181818183,-1.7418671000373998,2.5055034636737634,0.9387876831582244,-716.5272727272727,0.01804788213627993,0.6937199634666937,11,54.36363636363637,Non-linear,True
Surrey Heath,0.36363636363636365,-1.392105861618595,2.119378588891322,0.7761362712039817,-693.2727272727274,0.02380952380952381,0.6505519751370568,11,40.90909090909091,Non-linear,True
Eastbourne,0.36363636363636365,-1.7015349216979225,2.42880764897065,0.9129212237087536,-692.0000000000001,0.017323516673884796,0.6996771345232469,11,42.18181818181818,Non-linear,True
Rother,0.36363636363636365,-1.9672726258396191,2.6945453531123467,1.0303921530081235,-662.0,0.013649547858727183,0.7322797625187148,11,72.18181818181819,Non-linear,True
Tandridge,0.33636363636363636,-2.539732590446623,3.212459863173896,1.2713954070200726,-615.6636363636363,0.007717023675310033,0.7973054873103372,11,63.45454545454545,Non-linear,True
Angus,0.33636363636363636,-0.9263566678267598,1.5990839405540327,0.5581930048561516,-638.209090909091,0.038781869688385276,0.5616529425533628,11,40.90909090909091,Non-linear,True
St Albans,0.27272727272727265,-1.7903951181414939,2.335849663596039,0.9120154977498488,-498.8181818181817,0.009838216003498029,0.7717011751839274,11,51.81818181818182,Non-linear,True
Adur,0.2636363636363636,-0.8743591807776951,1.4016319080504225,0.5030576845413705,-500.0090909090909,0.029612676056338022,0.612891336427392,11,32.27272727272727,Non-linear,True
Ashfield,0.2545454545454545,-1.789768676251263,2.298859585342172,0.9037011947558342,-471.10909090909087,0.00873829692376282,0.784565896384163,11,42.81818181818182,Non-linear,True
Guildford,0.24545454545454545,-3.7199903561641867,4.2108994470732775,1.7529484541275833,-397.1181818181818,0.002173783396946565,0.8917247547878795,11,98.45454545454545,Non-linear,True
North Warwickshire,0.24545454545454545,-2.1175998030611165,2.6085088939702077,1.0446021997579797,-444.66363636363633,0.006097356975577116,0.8194877720428131,11,50.90909090909091,Non-linear,True
North Ayrshire,0.2363636363636364,-0.9379077845266035,1.4106350572538762,0.5190936510391237,-436.1272727272727,0.022518321119253837,0.6596511805276011,11,41.09090909090909,Non-linear,True
Wealden,0.2272727272727273,-3.0605303219876108,3.515075776533065,1.4533928514110006,-348.77272727272737,0.002709615884852164,0.8791897912143061,11,110.0909090909091,Non-linear,True
Harborough,0.21818181818181817,-1.0373168575540368,1.4736804939176733,0.5550006411366345,-408.23636363636365,0.016881594372801876,0.7033804952530847,11,32.27272727272727,Non-linear,True
Newcastle upon Tyne,0.17272727272727273,-2.430186843971682,2.7756413894262275,1.1506336338784404,-257.73636363636365,0.002497578524975786,0.8839843208599955,11,91.0,Non-linear,True
East Staffordshire,0.15454545454545454,-1.8943034510100565,2.2033943601009653,0.9057058188523636,-280.57272727272726,0.0032247266235215354,0.8682849242015316,11,31.454545454545453,Non-linear,True
North Lincolnshire,0.14545454545454545,-2.735645103397696,3.026554194306787,1.2736071994296103,-205.40000000000003,0.0014471452798191066,0.9115811104169504,11,88.27272727272727,Non-linear,True
East Hertfordshire,0.13636363636363638,-1.8468001853388905,2.1195274580661634,0.8766693376866999,-232.22727272727278,0.002681124880838894,0.8798226248278052,11,43.09090909090909,Non-linear,True
Isle of Wight,0.13636363636363638,-1.123077546796504,1.3958048195237769,0.5567434499427704,-202.40909090909096,0.0066215420835785774,0.8120032407679603,11,72.9090909090909,Non-linear,True
Torbay,0.10909090909090909,-1.3942702088791337,1.612452027060952,0.6645697048180751,-176.61818181818182,0.0029850746268656717,0.873238336173354,11,43.63636363636363,Non-linear,True
Charnwood,0.1,-2.07811775090526,2.27811775090526,0.9628498791645366,-156.9909090909091,0.001197071626434507,0.9195593244102593,11,44.90909090909091,Non-linear,True
East Lothian,0.1,-1.277484161302607,1.477484161302607,0.6089250490291641,-169.1727272727273,0.002987654320987653,0.873183955733701,11,32.72727272727273,Non-linear,True
Norwich,0.09090909090909091,-2.497168017910255,2.6789861997284365,1.144074846485928,-124.00000000000001,0.0007010656197420077,0.9384048934298063,11,59.54545454545455,Non-linear,True
Islington,0.07272727272727272,-3.945134222569569,4.090588768024114,1.7761195204614435,-47.01818181818183,0.00018626309662398132,0.9682319113916562,11,99.81818181818181,Non-linear,True
Colchester,0.06363636363636363,-2.432862405781496,2.560135133054223,1.103592098025629,-53.754545454545436,0.00036930961712390716,0.9552770700683,11,74.72727272727273,Non-linear,True
Rossendale,0.05454545454545454,-1.2121319780810156,1.3212228871719245,0.5599422769673259,-79.58181818181818,0.0010532475131655936,0.9245335871648767,11,30.545454545454547,Non-linear,True
Lewes,0.045454545454545456,-2.0793257531424385,2.1702348440515293,0.9392717418078103,-32.5909090909091,0.0002601456815816858,0.9624596294863832,11,59.18181818181818,Non-linear,True
East Cambridgeshire,0.03636363636363636,-1.0362665618682196,1.1089938345954924,0.47416254531075513,-31.96363636363637,0.0006530612244897959,0.9405477709365861,11,41.45454545454545,Non-linear,True
Worthing,0.01818181818181818,-1.6223897262348987,1.658753362598535,0.725224388188332,12.745454545454542,6.983240223463688e-05,0.980545720225527,11,49.45454545454545,Non-linear,True
Cambridge,-0.01818181818181812,-2.1984236000394484,2.162059963675812,0.9637888196533974,98.89090909090896,3.954132068011044e-05,0.9853604543230837,11,62.18181818181818,Non-linear,True
Gedling,-0.02727272727272727,-0.9426427469938392,0.8880972924483848,0.40464475004301464,88.79090909090908,0.0005044843049327352,0.9477374869589972,11,33.72727272727273,Non-linear,True
Broxtowe,-0.03636363636363636,-1.179406388468496,1.1066791157412232,0.5052888326568413,107.32727272727273,0.0005751258087706689,0.9442028390676549,11,33.90909090909091,Non-linear,True
Argyll and Bute,-0.05454545454545454,-2.8525701699238097,2.7434792608329004,1.236883432028289,162.03636363636363,0.00021603456553048484,0.9657883347143646,11,51.90909090909091,Non-linear,True
Oldham,-0.0727272727272728,-1.818484763772454,1.6730302183179084,0.7717224601860151,205.56363636363648,0.0009858287122612463,0.9269831042765525,11,58.72727272727273,Non-linear,True
Falkirk,-0.1,-1.8129189095966067,1.6129189095966066,0.7572059703559526,241.44545454545454,0.0019341432225063932,0.8978386333091228,11,39.54545454545455,Non-linear,True
Ribble Valley,-0.13636363636363638,-1.39431148426237,1.1215842115350971,0.5560833122273506,312.5909090909091,0.006637168141592919,0.8117849700142535,11,37.27272727272727,Non-linear,True
Amber Valley,-0.19999999999999993,-2.675184977587905,2.2751849775879056,1.0941702098474164,443.981818181818,0.0036986092006724707,0.8590164537643509,11,40.18181818181818,Non-linear,True
Chichester,-0.2,-1.9101321447095756,1.5101321447095757,0.7559740643978736,492.52727272727276,0.007716836734693877,0.7973078983145635,11,88.72727272727273,Non-linear,True
Sunderland,-0.21818181818181817,-2.3284153818893065,1.89205174552567,0.9328412713133809,516.9636363636364,0.00604153555695406,0.8203042899460967,11,76.45454545454545,Non-linear,True
Stoke-on-Trent,-0.21818181818181817,-2.9290287321654405,2.492665095801804,1.1983459675115695,490.4181818181818,0.0036697247706422016,0.8595633143991126,11,49.90909090909091,Non-linear,True
West Lindsey,-0.2272727272727273,-3.5864781763081135,3.1319327217626594,1.4849567060129338,517.3181818181819,0.002595946170460209,0.881735294650493,11,58.45454545454545,Non-linear,True
South Tyneside,-0.27272727272727276,-2.0004103485740763,1.4549558031195309,0.7637325576738601,586.4545454545456,0.013970816516609752,0.7292484525393003,11,35.81818181818182,Non-linear,True
Mid Sussex,-0.28181818181818186,-1.8812432692097807,1.3176069055734172,0.707035352651471,646.1727272727273,0.01734657039711191,0.6994854046322101,11,77.18181818181819,Non-linear,True
Midlothian,-0.2909090909090909,-1.6686831896362673,1.0868650078180853,0.6090532175885066,618.709090909091,0.024722356349589573,0.6442920907988341,11,31.363636363636363,Non-linear,True
Nuneaton and Bedworth,-0.2909090909090909,-2.1566339398001224,1.5748157579819404,0.8247547427417022,627.8909090909091,0.013635153129161115,0.7324164949187462,11,40.54545454545455,Non-linear,True
Erewash,-0.2909090909090911,-2.2163771863671156,1.6345590045489335,0.8511645994696128,619.7090909090913,0.012812812812812829,0.7403631330859106,11,32.36363636363637,Non-linear,True
Redcar and Cleveland,-0.3090909090909091,-1.7720238521161495,1.1538420339343314,0.6466981901379035,661.4181818181818,0.02475374732334047,0.6440792579804153,11,37.36363636363637,Non-linear,True
Sevenoaks,-0.31818181818181823,-1.6291767165426418,0.9928130801790055,0.5795330757244024,703.2272727272729,0.032407407407407406,0.5963402496292629,11,60.81818181818182,Non-linear,True
North West Leicestershire,-0.3272727272727273,-1.8351282083877025,1.1805827538422478,0.6665564647208495,699.5818181818183,0.026086956521739136,0.6351831009807073,11,38.81818181818182,Non-linear,True
Dacorum,-0.34545454545454546,-2.190920095291296,1.500011004382205,0.8157989993535106,738.4727272727273,0.01953463203463203,0.6819028895679689,11,41.0,Non-linear,True
Basildon,-0.35454545454545455,-2.221315255978929,1.5122243468880199,0.8252166702150016,777.8272727272728,0.020097780126849898,0.6775608600178978,11,62.0,Non-linear,True
Fenland,-0.39090909090909093,-1.8664276325284408,1.084609450710259,0.6522617286933904,830.2454545454545,0.0383769198837692,0.5637442329087623,11,41.0,Non-linear,True
Rushmoor,-0.40909090909090906,-1.562182177173554,0.744000358991736,0.5097308387839079,858.7727272727273,0.06678759894459102,0.4429038801410988,11,32.81818181818182,Non-linear,True
North Tyneside,-0.4454545454545455,-2.0220946354552702,1.1311855445461791,0.6969631093232811,950.8272727272729,0.043417721518987346,0.5386586608400857,11,51.45454545454545,Non-linear,True
City of Edinburgh,-0.4545454545454546,-4.749204243601513,3.8401133345106033,1.8984794069911617,1067.818181818182,0.006329113924050634,0.8161387995144311,11,150.0909090909091,Non-linear,True
Portsmouth,-0.4636363636363637,-2.9897746448182523,2.0625019175455246,1.1166944201147952,1039.8090909090909,0.018793352601156076,0.6877284895983742,11,103.72727272727273,Non-linear,True
Waverley,-0.47272727272727266,-2.6505969052785745,1.7051423598240292,0.9627401969735587,1011.7090909090907,0.026090312620609804,0.6351610504450546,11,57.27272727272727,Non-linear,True
North Somerset,-0.48181818181818165,-2.681532590064989,1.717896226428626,0.9723968097209882,1014.6090909090906,0.026555114388353167,0.6321233011147415,11,41.81818181818182,Non-linear,True
Flintshire,-0.4818181818181818,-2.4249599061880747,1.4613235425517113,0.8589773320251042,1021.790909090909,0.033778258778258775,0.5885421369309167,11,49.0,Non-linear,True
Braintree,-0.509090909090909,-2.7029549031422446,1.6847730849604268,0.9698105994030055,1093.6727272727271,0.029708222811671098,0.612310100619771,11,65.81818181818181,Non-linear,True
Lincoln,-0.5363636363636364,-2.03945904203162,0.9667317693043473,0.6644522451179171,1117.4636363636364,0.06751357641582624,0.4403468673504072,11,34.54545454545455,Non-linear,True
Bedford,-0.5454545454545455,-2.1522225009454616,1.0613134100363704,0.7102813110755324,1167.0000000000002,0.06149641270925864,0.46219403428145,11,65.72727272727273,Non-linear,True
West Devon,-0.5636363636363637,-2.2261169286746387,1.0988442014019113,0.7349094007866239,1171.8000000000002,0.06134695180338337,0.46275638302439615,11,33.81818181818182,Non-linear,True
St. Helens,-0.5727272727272729,-2.070686766416099,0.9252322209615532,0.6621818847453081,1212.0636363636368,0.07674013921113691,0.40954958978132017,11,55.72727272727273,Non-linear,True
Northumberland,-0.5909090909090909,-4.977346368340133,3.7955281865219517,1.9390506324931025,1332.5,0.010213208276929026,0.7674923550309735,11,139.45454545454547,Non-linear,True
"Bristol, City of",-0.636363636363636,-5.779823054753374,4.507095782026102,2.2736967629165,1382.4545454545448,0.008628583503557078,0.7858952833554355,11,97.63636363636364,Non-linear,True
Shepway,-0.6545454545454545,-3.04748812098293,1.7383972118920206,1.0578145080858874,1371.6181818181817,0.040806045340050376,0.5514046898871223,11,50.09090909090909,Non-linear,True
East Devon,-0.6818181818181819,-2.431863738209449,1.0682273745730855,0.7736180249224086,1433.7727272727275,0.07944915254237288,0.40105937060851127,11,57.18181818181818,Non-linear,True
Stockton-on-Tees,-0.7,-2.8234086731727857,1.4234086731727855,0.9386654066482903,1461.5727272727272,0.058195916764821345,0.47485027793101786,11,48.27272727272727,Non-linear,True
Epping Forest,-0.7,-4.200836162202705,2.800836162202705,1.5475654033629567,1501.209090909091,0.022227637399715082,0.6617412445476789,11,87.9090909090909,Non-linear,True
City of London,-0.7090909090909091,-6.517669190424563,5.099487372242745,2.5677165038370444,1537.2909090909093,0.008402386476632417,0.7886646789382875,11,105.63636363636364,Non-linear,True
Brentwood,-0.7272727272727273,-1.8966518305617184,0.4421063760162638,0.5169309730070297,1502.909090909091,0.1802816901408451,0.19303654124444067,11,34.54545454545455,Non-linear,True
South Hams,-0.7636363636363637,-2.19704090830779,0.6697681810350631,0.6336449863911937,1578.6,0.13895234344230012,0.2588764319343141,11,36.81818181818182,Non-linear,True
Welwyn Hatfield,-0.7727272727272727,-1.7994941996309732,0.2540396541764278,0.45388841401640645,1601.9545454545453,0.24359406608226564,0.12287393087532626,11,41.81818181818182,Non-linear,True
Pendle,-0.7818181818181819,-1.5164257971887305,-0.04721056644763311,0.32473765635439555,1619.3090909090909,0.39173728813559305,0.03940780706893621,11,40.81818181818182,Non-linear,False
Winchester,-0.8181818181818181,-3.8644658469596935,2.228102210596057,1.3466279349638404,1737.8181818181818,0.03940071991438856,0.5584838922067861,11,85.9090909090909,Non-linear,True
New Forest,-0.8272727272727274,-2.2190109661705915,0.5644655116251365,0.615226148629721,1764.2636363636366,0.16729292929292927,0.21163862840833766,11,94.0,Non-linear,True
Teignbridge,-0.8363636363636363,-2.3770821868064576,0.704354914079185,0.6810837795632824,1743.3454545454545,0.14350627331298746,0.2505967125158802,11,54.72727272727273,Non-linear,True
Southend-on-Sea,-0.8363636363636365,-3.4948043356117013,1.8220770628844285,1.1751794892508647,1756.8909090909094,0.05327961727307063,0.4946892344845951,11,68.27272727272727,Non-linear,True
Scottish Borders,-0.8818181818181818,-2.1075259668750714,0.34388960323870776,0.5418314010996695,1834.6636363636364,0.22738037699371674,0.13807817777274098,11,54.27272727272727,Non-linear,True
Eastleigh,-0.9,-2.502946826191656,0.7029468261916559,0.708592158189957,1866.8272727272729,0.15200062034739456,0.23589294845840927,11,49.72727272727273,Non-linear,True
South Ayrshire,-0.9181818181818182,-2.304507213745027,0.46814357738139045,0.6128333691077952,1893.1727272727271,0.1996281800391389,0.1682944485832958,11,39.36363636363637,Non-linear,True
Stirling,-0.9272727272727274,-2.1641435766587893,0.3095981221133347,0.5467660999404381,1913.5272727272727,0.2421787709497207,0.12413634772669895,11,41.36363636363637,Non-linear,True
East Riding of Yorkshire,-0.9454545454545455,-6.269490021318793,4.3785809304097025,2.3535214808625695,2067.8727272727274,0.017615061398651516,0.6972629236490584,11,159.0,Non-linear,True
Gosport,-0.9636363636363638,-2.273716920730582,0.3464441934578544,0.5791288857407799,1977.8545454545458,0.2352596314907873,0.13048305829465598,11,32.27272727272727,Non-linear,True
Havant,-0.990909090909091,-2.612799113986412,0.6309809321682305,0.716966110803296,2049.736363636364,0.17508104921898024,0.20027920150949793,11,49.09090909090909,Non-linear,True
Thurrock,-1.018181818181818,-3.800814055863193,1.764450419499557,1.2300790959062313,2118.7090909090907,0.07074216106474168,0.42922098350544524,11,63.0,Non-linear,True
Reading,-1.0636363636363637,-2.5581411490967163,0.43086842182398866,0.6606547104688246,2187.1181818181817,0.22360339758248943,0.14186412760813344,11,39.63636363636363,Non-linear,True
Shropshire,-1.1,-4.612280600060378,2.4122806000603783,1.552624485041983,2347.718181818182,0.05282508298455765,0.49658746337804405,11,126.81818181818181,Non-linear,True
North Devon,-1.2818181818181817,-2.9045771677162184,0.34094080407985494,0.7173502409755864,2628.7181818181816,0.2618677555321391,0.10760050934312249,11,40.72727272727273,Non-linear,True
Hart,-1.3727272727272728,-2.869557012379181,0.12410246692463556,0.6616824702680698,2814.990909090909,0.3235102156640182,0.06785629437808881,11,43.45454545454545,Non-linear,True
Halton,-1.4090909090909092,-2.9817918546731215,0.16361003649130312,0.695221787153807,2875.8636363636365,0.3133968171145317,0.07330983728542433,11,30.90909090909091,Non-linear,True
North Hertfordshire,-1.4545454545454548,-3.441082962534255,0.5319920534433455,0.8781606957327593,2982.000000000001,0.23361927359007123,0.13203132603208032,11,45.27272727272727,Non-linear,True
Knowsley,-1.5000000000000004,-3.6214603273524912,0.6214603273524903,0.9378041288147747,3071.7727272727284,0.2213414634146343,0.14417802352688983,11,43.27272727272727,Non-linear,True
Denbighshire,-1.5090909090909093,-2.907649742768366,-0.11053207541345245,0.6182412330330468,3091.7636363636366,0.398323214801966,0.03730695437674963,11,44.90909090909091,Non-linear,False
Warwick,-1.5545454545454547,-4.160887450810106,1.0517965417191975,1.1521489483853125,3188.627272727273,0.1682451093210587,0.2102156121263594,11,50.0,Non-linear,True
West Oxfordshire,-1.672727272727273,-3.875142374941767,0.5296878294872209,0.9735906675183301,3419.509090909092,0.24697986577181222,0.11990183887396896,11,42.27272727272727,Non-linear,True
Plymouth,-1.690909090909091,-3.851970312563396,0.47015213074521434,0.9553099391767088,3493.9454545454546,0.258217644424541,0.11050459901677698,11,80.0,Non-linear,True
Slough,-1.718181818181818,-2.6087807929756277,-0.8275828433880085,0.3936945626139284,3507.736363636363,0.6791064638783268,0.0018122032351545944,11,38.72727272727273,Linear,False
West Berkshire,-1.7181818181818183,-3.061818533359669,-0.3745451030039675,0.5939625845812688,3515.009090909091,0.48180469382249796,0.01780451112414079,11,46.0,Non-linear,False
Fareham,-1.7272727272727277,-3.0174016533661656,-0.43714380117928986,0.5703091488416832,3537.636363636365,0.5047539149888146,0.014277626656722718,11,50.27272727272727,Linear,False
South Holland,-1.7636363636363637,-4.1258255196892675,0.5985527924165401,1.0442197362948016,3603.6000000000004,0.24067016242486255,0.1254952111906086,11,42.81818181818182,Non-linear,True
Rugby ,-1.818181818181818,-3.699257731220122,0.06289409485648623,0.8315407717583179,3727.636363636363,0.34692107545533385,0.05657007882464656,11,56.72727272727273,Non-linear,True
Walsall,-1.8181818181818183,-3.3516242794852755,-0.28473935687836116,0.677867341174809,3751.272727272728,0.4442470013327411,0.025115016927901045,11,80.36363636363636,Non-linear,False
Basingstoke and Deane,-1.8454545454545457,-3.8495491870869816,0.1586400961778902,0.8859219308635158,3794.1545454545458,0.3252999684243765,0.0669291529257666,11,68.18181818181819,Non-linear,True
Lancaster,-1.8636363636363638,-4.420614593460481,0.6933418661877542,1.1303274024506997,3851.7727272727275,0.23197725767277536,0.13359831311884166,11,89.0909090909091,Non-linear,True
Gwynedd,-1.890909090909091,-4.225806365086996,0.44398818326881395,1.032155197931532,3877.745454545455,0.27162230035158214,0.1001768089557186,11,60.0,Non-linear,True
Test Valley,-1.909090909090909,-3.8696750535264757,0.05149323534465777,0.8666878573378844,3919.8181818181815,0.35027799841143764,0.055093533269554774,11,65.36363636363636,Non-linear,True
Wrexham,-1.909090909090909,-3.884955044177201,0.06677322599538349,0.8734424678935222,3898.1818181818176,0.3467526340619594,0.056645060325788164,11,43.72727272727273,Non-linear,True
Oxford,-1.9909090909090914,-4.7101934693024985,0.7283752874843159,1.202075798731227,4071.009090909092,0.23359146697837532,0.13205771863959628,11,51.36363636363637,Non-linear,True
Southampton ,-2.1,-5.319372472690112,1.1193724726901122,1.4231427088948685,4349.172727272728,0.1948050525700935,0.17415537800371048,11,109.27272727272727,Non-linear,True
Bath and North East Somerset,-2.127272727272728,-4.446905112202643,0.19235965765718666,1.025407263040602,4326.509090909092,0.32350230414746556,0.06786041757130924,11,31.545454545454547,Non-linear,True
York,-2.1454545454545455,-4.047201150918454,-0.243707939990637,0.8406783740279695,4380.672727272728,0.4198401929745213,0.03108992305875612,11,49.0,Non-linear,False
Wokingham,-2.1727272727272733,-3.457728472842185,-0.8877260726123617,0.568042407139238,4420.281818181819,0.6191307175373946,0.0040590763150103425,11,33.54545454545455,Linear,False
Stratford-on-Avon,-2.2181818181818187,-4.767512687003432,0.33114905063979405,1.126946841131584,4551.872727272728,0.3009300444803883,0.08056068898385949,11,73.36363636363636,Non-linear,True
Vale of White Horse,-2.245454545454545,-3.7014166167700737,-0.7894924741390166,0.6436166749257081,4581.027272727271,0.5749057670561625,0.00684298716632253,11,47.45454545454545,Linear,False
East Hampshire,-2.2727272727272725,-4.089502024405454,-0.4559525210490911,0.8031160617443612,4649.090909090908,0.47084526141328886,0.01972606235881662,11,60.45454545454545,Non-linear,False
Conwy,-2.2909090909090906,-3.7185979955466855,-0.8632201862714957,0.6311183537912639,4675.163636363636,0.5941616766467064,0.005486305646259114,11,49.81818181818182,Linear,False
Windsor and Maidenhead,-2.490909090909091,-4.162241547278274,-0.8195766345399078,0.7388224318864349,5070.236363636364,0.5581028843294678,0.008237888473977932,11,41.09090909090909,Linear,False
Rhondda Cynon Taf,-2.5,-4.5488947759917675,-0.4511052240082325,0.9057260961509569,5087.681818181818,0.4584444713870029,0.022104334240921193,11,40.18181818181818,Non-linear,False
South Oxfordshire,-2.6272727272727274,-5.096213264089851,-0.15833219045560432,1.091409817743225,5357.827272727272,0.39167604577002435,0.03942780381029556,11,53.36363636363637,Non-linear,False
Swindon,-2.7272727272727275,-5.344059980186769,-0.11048547435868628,1.1567663360809626,5562.272727272728,0.38180892584422205,0.04276435207952456,11,55.90909090909091,Non-linear,False
Cherwell,-3.027272727272727,-5.4467263940483095,-0.6078190604971443,1.0695338531311536,6173.7,0.47094623290580134,0.019707606985418912,11,61.63636363636363,Non-linear,False
Warrington,-3.045454545454546,-5.456581143860669,-0.6343279470484231,1.065852823136335,6211.681818181819,0.4756505891328303,0.01886345523706539,11,62.90909090909091,Non-linear,False
Sefton,-3.145454545454545,-5.822285663208331,-0.46862342770075927,1.1833090829005464,6433.309090909091,0.4398089639970608,0.026123382554258903,11,82.63636363636364,Non-linear,False
Aberdeen City,-3.981818181818183,-6.820459411614546,-1.14317695202182,1.2548382032904073,8086.38181818182,0.5280303864361998,0.011308165551986406,11,47.09090909090909,Linear,False
Wirral,-3.990909090909091,-6.624335071584834,-1.3574831102333476,1.1641215844407669,8160.827272727273,0.5663267704966206,0.007528951150649412,11,103.18181818181819,Linear,False
Coventry,-4.000000000000001,-7.085825919996651,-0.9141740800033502,1.364107662662727,8171.727272727275,0.48859277205733925,0.016693906299718987,11,95.72727272727273,Non-linear,False
Swansea,-4.500000000000002,-5.800919860283786,-3.1990801397162176,0.5750793453459488,9126.590909090914,0.8718509820666102,2.640128957065823e-05,11,41.09090909090909,Linear,False
Milton Keynes,-4.718181818181818,-6.639288656560175,-2.797074979803461,0.8492366798929882,9593.554545454544,0.7742483472262144,0.0003537833844647422,11,67.54545454545455,Linear,False
Cheshire West and Chester,-5.572727272727272,-11.20291230229327,0.057457756838726226,2.48885670810889,11366.699999999999,0.3577593921968125,0.05192196480927814,11,115.36363636363636,Non-linear,True
Wiltshire,-5.700000000000001,-12.488378855353686,1.0883788553536835,3.0008431628105723,11689.390909090913,0.2861659072049384,0.08996484890331487,11,181.0909090909091,Non-linear,True
Liverpool,-6.163636363636365,-12.488841821418223,0.16156909414549236,2.7960946134270914,12635.47272727273,0.3506147603502457,0.05494726272465382,11,191.0909090909091,Non-linear,True
Aberdeenshire,-6.300000000000002,-9.677592393282794,-2.9224076067172096,1.493084763846107,12823.790909090912,0.6642264391026528,0.0022412628078298307,11,104.0909090909091,Linear,False
Cardiff,-6.345454545454546,-8.764956767459463,-3.9259523234496276,1.069555317258462,12867.290909090909,0.7963712445650397,0.00021996103353988278,11,55.81818181818182,Linear,False
Cheshire East,-6.918181818181819,-12.312691921871206,-1.5236717144924325,2.384675208367613,14108.445454545456,0.4832451602136183,0.017563880886301366,11,140.63636363636363,Non-linear,False
